,reaction,metabolite,sample_id,flux
4653,EX_MGlcn55_rl(e),MGlcn55_rl(e),Cancer6,2.1296891882149382e-07
4654,EX_MGlcn55_rl(e),MGlcn55_rl(e),Cancer7,4.614377199937946e-13
4655,EX_MGlcn55_rl(e),MGlcn55_rl(e),Cancer8,4.827928408618271e-11
4656,EX_MGlcn55_rl(e),MGlcn55_rl(e),Healthy1,9.84476397466697e-10
4657,EX_MGlcn55_rl(e),MGlcn55_rl(e),Healthy2,3.2095712029172434e-13
4658,EX_MGlcn55_rl(e),MGlcn55_rl(e),Healthy3,9.437066413698133e-09
4659,EX_MGlcn55_rl(e),MGlcn55_rl(e),Healthy4,6.924697986234567e-14
4660,EX_MGlcn55_rl(e),MGlcn55_rl(e),Healthy5,2.175517569575119e-12
4661,EX_MGlcn55_rl(e),MGlcn55_rl(e),Healthy6,9.095703140651257e-12
4662,EX_MGlcn55_rl(e),MGlcn55_rl(e),Healthy7,5.573193460093344e-13
4663,EX_MGlcn55_rl(e),MGlcn55_rl(e),Healthy8,2.537108244237883e-09
4664,EX_MGlcn56(e),MGlcn56(e),Cancer1,1.8558387369405563e-09
4665,EX_MGlcn56(e),MGlcn56(e),Cancer2,1.2328518739719953e-12
4666,EX_MGlcn56(e),MGlcn56(e),Cancer3,3.06467136695919e-11
4667,EX_MGlcn56(e),MGlcn56(e),Cancer4,3.5996306499090114e-12
4668,EX_MGlcn56(e),MGlcn56(e),Cancer5,7.170576117087142e-12
4669,EX_MGlcn56(e),MGlcn56(e),Cancer6,7.021647666882212e-07
4670,EX_MGlcn56(e),MGlcn56(e),Cancer7,1.2318192416107204e-12
4671,EX_MGlcn56(e),MGlcn56(e),Healthy2,1.1075951193220801e-13
4672,EX_MGlcn56(e),MGlcn56(e),Healthy3,8.996853623467413e-09
4673,EX_MGlcn56(e),MGlcn56(e),Healthy5,7.859963598686266e-13
4674,EX_MGlcn56(e),MGlcn56(e),Healthy7,4.093142373996633e-13
4675,EX_MGlcn56(e),MGlcn56(e),Healthy8,9.501037905728805e-10
4676,EX_MGlcn56_rl(e),MGlcn56_rl(e),Cancer1,1.6693940585180289e-09
4677,EX_MGlcn56_rl(e),MGlcn56_rl(e),Cancer2,5.931506893934979e-13
4678,EX_MGlcn56_rl(e),MGlcn56_rl(e),Cancer3,3.474142515358779e-11
4679,EX_MGlcn56_rl(e),MGlcn56_rl(e),Cancer4,9.639283765869168e-12
4680,EX_MGlcn56_rl(e),MGlcn56_rl(e),Cancer6,3.609991721439564e-07
4681,EX_MGlcn56_rl(e),MGlcn56_rl(e),Cancer7,1.1933744473725954e-12
4682,EX_MGlcn56_rl(e),MGlcn56_rl(e),Cancer8,6.3441339509378615e-12
4683,EX_MGlcn56_rl(e),MGlcn56_rl(e),Healthy2,4.211057073215224e-14
4684,EX_MGlcn56_rl(e),MGlcn56_rl(e),Healthy3,1.1762728558361988e-08
4685,EX_MGlcn56_rl(e),MGlcn56_rl(e),Healthy4,1.700933141241402e-16
4686,EX_MGlcn56_rl(e),MGlcn56_rl(e),Healthy5,1.283686887621795e-12
4687,EX_MGlcn56_rl(e),MGlcn56_rl(e),Healthy7,4.1046513637761197e-13
4688,EX_MGlcn56_rl(e),MGlcn56_rl(e),Healthy8,2.1026469939634293e-09
4689,EX_MGlcn57(e),MGlcn57(e),Cancer1,5.344274525473781e-10
4690,EX_MGlcn57(e),MGlcn57(e),Cancer2,3.621062841322102e-13
4691,EX_MGlcn57(e),MGlcn57(e),Cancer3,4.188705025942679e-13
4692,EX_MGlcn57(e),MGlcn57(e),Cancer4,2.6371658317009305e-12
4693,EX_MGlcn57(e),MGlcn57(e),Cancer5,1.324932613058082e-11
4694,EX_MGlcn57(e),MGlcn57(e),Cancer6,1.1072287842650306e-07
4695,EX_MGlcn57(e),MGlcn57(e),Cancer7,2.9122249839024913e-12
4696,EX_MGlcn57(e),MGlcn57(e),Cancer8,7.7336810760622e-11
4697,EX_MGlcn57(e),MGlcn57(e),Healthy1,4.4843864563437124e-10
4698,EX_MGlcn57(e),MGlcn57(e),Healthy2,7.969351568648544e-14
4699,EX_MGlcn57(e),MGlcn57(e),Healthy3,8.43518629076286e-09
4700,EX_MGlcn57(e),MGlcn57(e),Healthy4,1.6082546702231037e-13
4701,EX_MGlcn57(e),MGlcn57(e),Healthy5,2.1961347105788182e-12
4702,EX_MGlcn57(e),MGlcn57(e),Healthy6,3.109220191386979e-11
4703,EX_MGlcn57(e),MGlcn57(e),Healthy7,4.632970141121459e-13
4704,EX_MGlcn57(e),MGlcn57(e),Healthy8,7.142506339483363e-10
4705,EX_MGlcn57_rl(e),MGlcn57_rl(e),Cancer1,5.158339158378014e-10
4706,EX_MGlcn57_rl(e),MGlcn57_rl(e),Cancer2,2.814158763764359e-13
4707,EX_MGlcn57_rl(e),MGlcn57_rl(e),Cancer3,2.1149988660100726e-12
4708,EX_MGlcn57_rl(e),MGlcn57_rl(e),Cancer4,3.150743075286395e-12
4709,EX_MGlcn57_rl(e),MGlcn57_rl(e),Cancer5,1.0592675364981148e-11
4710,EX_MGlcn57_rl(e),MGlcn57_rl(e),Cancer6,3.6659149861207436e-07
4711,EX_MGlcn57_rl(e),MGlcn57_rl(e),Cancer7,6.866416948253909e-13
4712,EX_MGlcn57_rl(e),MGlcn57_rl(e),Cancer8,4.2840624808647834e-11
4713,EX_MGlcn57_rl(e),MGlcn57_rl(e),Healthy1,1.5684334888574584e-09
4714,EX_MGlcn57_rl(e),MGlcn57_rl(e),Healthy2,1.139642340188772e-13
4715,EX_MGlcn57_rl(e),MGlcn57_rl(e),Healthy3,1.1104927710913337e-08
4716,EX_MGlcn57_rl(e),MGlcn57_rl(e),Healthy4,1.999690608710677e-13
4717,EX_MGlcn57_rl(e),MGlcn57_rl(e),Healthy5,2.2095081378106856e-12
4718,EX_MGlcn57_rl(e),MGlcn57_rl(e),Healthy6,7.506344043053966e-11
4719,EX_MGlcn57_rl(e),MGlcn57_rl(e),Healthy7,3.181463108919401e-13
4720,EX_MGlcn57_rl(e),MGlcn57_rl(e),Healthy8,3.732791101891937e-10
4721,EX_MGlcn58(e),MGlcn58(e),Cancer1,1.1498583837371406e-10
4722,EX_MGlcn58(e),MGlcn58(e),Cancer2,2.1902489657866069e-13
4723,EX_MGlcn58(e),MGlcn58(e),Cancer3,5.892963294481552e-12
4724,EX_MGlcn58(e),MGlcn58(e),Cancer4,2.1223602738475803e-12
4725,EX_MGlcn58(e),MGlcn58(e),Cancer5,1.102045876888952e-11
4726,EX_MGlcn58(e),MGlcn58(e),Cancer6,2.7689727893627975e-07
4727,EX_MGlcn58(e),MGlcn58(e),Cancer7,7.215574385571081e-12
4728,EX_MGlcn58(e),MGlcn58(e),Cancer8,3.620077979397052e-11
4729,EX_MGlcn58(e),MGlcn58(e),Healthy1,2.2490268736870293e-09
4730,EX_MGlcn58(e),MGlcn58(e),Healthy2,1.1219968299632119e-13
4731,EX_MGlcn58(e),MGlcn58(e),Healthy3,1.1689025211174301e-08
4732,EX_MGlcn58(e),MGlcn58(e),Healthy4,1.5753050009982357e-13
4733,EX_MGlcn58(e),MGlcn58(e),Healthy5,2.4260814082715203e-12
4734,EX_MGlcn58(e),MGlcn58(e),Healthy6,1.875861996086212e-11
4735,EX_MGlcn58(e),MGlcn58(e),Healthy7,1.3748922933069218e-14
4736,EX_MGlcn58(e),MGlcn58(e),Healthy8,4.969893797422155e-10
4737,EX_MGlcn58_rl(e),MGlcn58_rl(e),Cancer1,5.895147678498439e-10
4738,EX_MGlcn58_rl(e),MGlcn58_rl(e),Cancer2,3.885277597325334e-13
4739,EX_MGlcn58_rl(e),MGlcn58_rl(e),Cancer3,1.2238925984676589e-11
4740,EX_MGlcn58_rl(e),MGlcn58_rl(e),Cancer4,4.4562073508298485e-12
4741,EX_MGlcn58_rl(e),MGlcn58_rl(e),Cancer5,1.6121281923344654e-11
4742,EX_MGlcn58_rl(e),MGlcn58_rl(e),Cancer6,4.3984010385423866e-07
4743,EX_MGlcn58_rl(e),MGlcn58_rl(e),Cancer7,2.97973204081776e-12
4744,EX_MGlcn58_rl(e),MGlcn58_rl(e),Cancer8,6.12573397180594e-11
4745,EX_MGlcn58_rl(e),MGlcn58_rl(e),Healthy1,1.415334036562382e-09
4746,EX_MGlcn58_rl(e),MGlcn58_rl(e),Healthy2,6.504130802857442e-14
4747,EX_MGlcn58_rl(e),MGlcn58_rl(e),Healthy3,8.528931029221207e-09
4748,EX_MGlcn58_rl(e),MGlcn58_rl(e),Healthy4,1.988087470896205e-13
4749,EX_MGlcn58_rl(e),MGlcn58_rl(e),Healthy5,2.5901842759894334e-12
4750,EX_MGlcn58_rl(e),MGlcn58_rl(e),Healthy6,3.7273122338874814e-11
4751,EX_MGlcn58_rl(e),MGlcn58_rl(e),Healthy7,3.9347329552402127e-13
4752,EX_MGlcn58_rl(e),MGlcn58_rl(e),Healthy8,1.6175033890676935e-09
4753,EX_MGlcn59(e),MGlcn59(e),Cancer1,2.221122592699132e-10
4754,EX_MGlcn59(e),MGlcn59(e),Cancer2,9.19477542019427e-13
4755,EX_MGlcn59(e),MGlcn59(e),Cancer3,1.964563272544942e-11
4756,EX_MGlcn59(e),MGlcn59(e),Cancer4,6.3902923169943844e-12
4757,EX_MGlcn59(e),MGlcn59(e),Cancer6,4.4408253949247844e-07
4758,EX_MGlcn59(e),MGlcn59(e),Cancer7,9.362503952909807e-13
4759,EX_MGlcn59(e),MGlcn59(e),Healthy2,2.796901537626653e-14
4760,EX_MGlcn59(e),MGlcn59(e),Healthy3,1.5085517582153044e-09
4761,EX_MGlcn59(e),MGlcn59(e),Healthy4,2.1728161159859324e-13
4762,EX_MGlcn59(e),MGlcn59(e),Healthy5,5.005418912309145e-12
4763,EX_MGlcn59(e),MGlcn59(e),Healthy7,4.901200062958097e-13
4764,EX_MGlcn59(e),MGlcn59(e),Healthy8,2.2284140197524102e-09
4765,EX_MGlcn59_rl(e),MGlcn59_rl(e),Cancer1,7.906774864607055e-10
4766,EX_MGlcn59_rl(e),MGlcn59_rl(e),Cancer2,7.336561313189728e-13
4767,EX_MGlcn59_rl(e),MGlcn59_rl(e),Cancer3,2.1347348015397066e-11
4768,EX_MGlcn59_rl(e),MGlcn59_rl(e),Cancer4,1.1305646991283888e-12
4769,EX_MGlcn59_rl(e),MGlcn59_rl(e),Cancer6,6.103889085345278e-07
4770,EX_MGlcn59_rl(e),MGlcn59_rl(e),Cancer7,1.141097083120538e-13
4771,EX_MGlcn59_rl(e),MGlcn59_rl(e),Healthy1,3.373405597423271e-10
4772,EX_MGlcn59_rl(e),MGlcn59_rl(e),Healthy2,1.183141765671212e-15
4773,EX_MGlcn59_rl(e),MGlcn59_rl(e),Healthy3,6.1378199827587194e-09
4774,EX_MGlcn59_rl(e),MGlcn59_rl(e),Healthy5,1.9172095964197715e-12
4775,EX_MGlcn59_rl(e),MGlcn59_rl(e),Healthy7,5.100873369522065e-13
4776,EX_MGlcn59_rl(e),MGlcn59_rl(e),Healthy8,2.1611643521689426e-09
4777,EX_MGlcn5_rl(e),MGlcn5_rl(e),Cancer1,5.133971177245389e-10
4778,EX_MGlcn5_rl(e),MGlcn5_rl(e),Cancer2,1.0110672268774468e-12
4779,EX_MGlcn5_rl(e),MGlcn5_rl(e),Cancer3,2.1350435283811757e-11
4780,EX_MGlcn5_rl(e),MGlcn5_rl(e),Cancer4,3.140094091311881e-12
4781,EX_MGlcn5_rl(e),MGlcn5_rl(e),Cancer5,1.2614537994321537e-11
4782,EX_MGlcn5_rl(e),MGlcn5_rl(e),Cancer6,6.173803478701856e-07
4783,EX_MGlcn5_rl(e),MGlcn5_rl(e),Cancer7,2.808747542222814e-12
4784,EX_MGlcn5_rl(e),MGlcn5_rl(e),Cancer8,2.707872974365147e-11
4785,EX_MGlcn5_rl(e),MGlcn5_rl(e),Healthy1,1.8295443013289784e-09
4786,EX_MGlcn5_rl(e),MGlcn5_rl(e),Healthy2,1.3146356478116888e-13
4787,EX_MGlcn5_rl(e),MGlcn5_rl(e),Healthy3,1.4475764834021971e-08
4788,EX_MGlcn5_rl(e),MGlcn5_rl(e),Healthy4,4.996471238012816e-14
4789,EX_MGlcn5_rl(e),MGlcn5_rl(e),Healthy5,2.4685070014412288e-12
4790,EX_MGlcn5_rl(e),MGlcn5_rl(e),Healthy6,7.724539286849316e-11
4791,EX_MGlcn5_rl(e),MGlcn5_rl(e),Healthy7,7.369643128272894e-13
4792,EX_MGlcn5_rl(e),MGlcn5_rl(e),Healthy8,2.6592888086292448e-09
4793,EX_MGlcn6(e),MGlcn6(e),Cancer1,2.9607884200865026e-10
4794,EX_MGlcn6(e),MGlcn6(e),Cancer2,7.42213957011094e-13
4795,EX_MGlcn6(e),MGlcn6(e),Cancer3,1.3319333539866338e-11
4796,EX_MGlcn6(e),MGlcn6(e),Cancer4,8.845784751581074e-13
4797,EX_MGlcn6(e),MGlcn6(e),Cancer5,1.1732693044375508e-11
4798,EX_MGlcn6(e),MGlcn6(e),Cancer6,5.288213647934304e-07
4799,EX_MGlcn6(e),MGlcn6(e),Cancer7,2.7255888147497936e-13
4800,EX_MGlcn6(e),MGlcn6(e),Cancer8,1.4570868581301866e-12
4801,EX_MGlcn6(e),MGlcn6(e),Healthy2,1.48449160867946e-13
4802,EX_MGlcn6(e),MGlcn6(e),Healthy3,1.0556958537582225e-08
4803,EX_MGlcn6(e),MGlcn6(e),Healthy5,5.267580943116339e-12
4804,EX_MGlcn6(e),MGlcn6(e),Healthy6,9.444290544514634e-12
4805,EX_MGlcn6(e),MGlcn6(e),Healthy7,2.632173839956071e-13
4806,EX_MGlcn6(e),MGlcn6(e),Healthy8,1.7156932351084741e-09
4807,EX_MGlcn60(e),MGlcn60(e),Cancer1,1.0013262862522596e-09
4808,EX_MGlcn60(e),MGlcn60(e),Cancer2,3.763650726813188e-13
4809,EX_MGlcn60(e),MGlcn60(e),Cancer3,2.0206319711897593e-11
4810,EX_MGlcn60(e),MGlcn60(e),Cancer4,8.593725520051248e-13
4811,EX_MGlcn60(e),MGlcn60(e),Cancer6,4.4564268300106827e-07
4812,EX_MGlcn60(e),MGlcn60(e),Cancer7,2.827237632412209e-13
4813,EX_MGlcn60(e),MGlcn60(e),Healthy3,1.913956757593176e-09
4814,EX_MGlcn60(e),MGlcn60(e),Healthy4,3.1318631112290587e-16
4815,EX_MGlcn60(e),MGlcn60(e),Healthy5,7.805135052990742e-13
4816,EX_MGlcn60(e),MGlcn60(e),Healthy6,2.944572019055329e-09
4817,EX_MGlcn60(e),MGlcn60(e),Healthy7,2.048253834506977e-13
4818,EX_MGlcn60(e),MGlcn60(e),Healthy8,3.5818196786531884e-09
4819,EX_MGlcn60_rl(e),MGlcn60_rl(e),Cancer1,9.008144692082627e-10
4820,EX_MGlcn60_rl(e),MGlcn60_rl(e),Cancer2,3.362760551623398e-13
4821,EX_MGlcn60_rl(e),MGlcn60_rl(e),Cancer3,1.8973136754307782e-11
4822,EX_MGlcn60_rl(e),MGlcn60_rl(e),Cancer4,2.658065557046785e-12
4823,EX_MGlcn60_rl(e),MGlcn60_rl(e),Cancer6,1.7112712584479702e-07
4824,EX_MGlcn60_rl(e),MGlcn60_rl(e),Cancer7,9.659539565111934e-14
4825,EX_MGlcn60_rl(e),MGlcn60_rl(e),Healthy1,1.1732164103074325e-10
4826,EX_MGlcn60_rl(e),MGlcn60_rl(e),Healthy2,3.278333057324679e-14
4827,EX_MGlcn60_rl(e),MGlcn60_rl(e),Healthy3,1.137348006562835e-08
4828,EX_MGlcn60_rl(e),MGlcn60_rl(e),Healthy5,1.8279294527548095e-12
4829,EX_MGlcn60_rl(e),MGlcn60_rl(e),Healthy6,1.779999848066695e-12
4830,EX_MGlcn60_rl(e),MGlcn60_rl(e),Healthy7,1.7983885950804316e-13
4831,EX_MGlcn60_rl(e),MGlcn60_rl(e),Healthy8,1.6956635552031377e-09
4832,EX_MGlcn61(e),MGlcn61(e),Cancer1,6.022836148831805e-11
4833,EX_MGlcn61(e),MGlcn61(e),Cancer2,4.896799721161952e-13
4834,EX_MGlcn61(e),MGlcn61(e),Cancer3,4.6057114139095705e-12
4835,EX_MGlcn61(e),MGlcn61(e),Cancer4,5.349000599807255e-13
4836,EX_MGlcn61(e),MGlcn61(e),Cancer5,3.1905321826307603e-12
4837,EX_MGlcn61(e),MGlcn61(e),Cancer6,5.189049468440291e-07
4838,EX_MGlcn61(e),MGlcn61(e),Cancer7,9.728722517355964e-12
4839,EX_MGlcn61(e),MGlcn61(e),Cancer8,2.9440657916809505e-11
4840,EX_MGlcn61(e),MGlcn61(e),Healthy1,1.2646322405860532e-09
4841,EX_MGlcn61(e),MGlcn61(e),Healthy2,1.6466429797991578e-13
4842,EX_MGlcn61(e),MGlcn61(e),Healthy3,1.2868243739801573e-09
4843,EX_MGlcn61(e),MGlcn61(e),Healthy4,2.3475117054976666e-14
4844,EX_MGlcn61(e),MGlcn61(e),Healthy5,2.8711514750894005e-12
4845,EX_MGlcn61(e),MGlcn61(e),Healthy6,3.3542319964822745e-11
4846,EX_MGlcn61(e),MGlcn61(e),Healthy7,2.820521732637111e-13
4847,EX_MGlcn61(e),MGlcn61(e),Healthy8,1.6031644145657078e-09
4848,EX_MGlcn61_rl(e),MGlcn61_rl(e),Cancer1,9.183323733709113e-10
4849,EX_MGlcn61_rl(e),MGlcn61_rl(e),Cancer2,3.4734022655370827e-13
4850,EX_MGlcn61_rl(e),MGlcn61_rl(e),Cancer3,7.852037240425765e-12
4851,EX_MGlcn61_rl(e),MGlcn61_rl(e),Cancer4,2.813163440473715e-12
4852,EX_MGlcn61_rl(e),MGlcn61_rl(e),Cancer5,5.212615069779617e-12
4853,EX_MGlcn61_rl(e),MGlcn61_rl(e),Cancer6,6.087162746740426e-08
4854,EX_MGlcn61_rl(e),MGlcn61_rl(e),Cancer7,3.1462610840770363e-12
4855,EX_MGlcn61_rl(e),MGlcn61_rl(e),Cancer8,6.442117461120845e-11
4856,EX_MGlcn61_rl(e),MGlcn61_rl(e),Healthy1,1.2684913433076837e-09
4857,EX_MGlcn61_rl(e),MGlcn61_rl(e),Healthy3,7.357810321664248e-09
4858,EX_MGlcn61_rl(e),MGlcn61_rl(e),Healthy4,4.470349518416558e-14
4859,EX_MGlcn61_rl(e),MGlcn61_rl(e),Healthy5,1.3539408025675713e-12
4860,EX_MGlcn61_rl(e),MGlcn61_rl(e),Healthy6,2.8847274734337178e-11
4861,EX_MGlcn61_rl(e),MGlcn61_rl(e),Healthy7,3.489298711352892e-13
4862,EX_MGlcn61_rl(e),MGlcn61_rl(e),Healthy8,7.175835750191035e-10
